,id,Airport Name,City,Country,IATA Code,ICAO Code,Latitude,Longitude,Altitude,UTC TimeZone,DST,Continent/State
1713,14091,Changsha Datuopu Airport/AFB,Changsha,China,\N,ZGCS,28.0688992,112.958,170,\N,\N,\N
1714,11545,Linfen Qiaoli Airport,LINFEN,China,LFQ,ZBLF,36.132629,111.641236,1483,8,U,\N
1715,4109,Changzhou Benniu Airport,Changzhou,China,CZX,ZSCG,31.919701,119.778999,0,8,U,Asia/Shanghai
1716,4108,Yaoqiang Airport,Jinan,China,TNA,ZSJN,36.8572006,117.216003,76,8,U,Asia/Shanghai
1717,4120,Haikou Meilan International Airport,Haikou,China,HAK,ZJHK,19.9349003,110.459,75,8,U,Asia/Shanghai
1718,4110,Yibin Caiba Airport,Yibin,China,YBP,ZUYB,28.8005556,104.545,924,8,U,Asia/Shanghai
1719,13496,Chengjisihan Airport,Zhalantun,China,NZL,ZBZL,47.865833,122.767503,928,8,N,\N
1720,13494,Xinzhou Wutaishan Airport,Xinzhou,China,WUT,ZBXZ,38.597456,112.969173,2527,8,N,\N
1721,4097,Lhasa Gonggar Airport,Lhasa,China,LXA,ZULS,29.2978001,90.9119034,11713,8,U,Asia/Shanghai
1722,10938,Kaili Airport,Kaili,China,KJH,ZUKJ,26.972,107.988,3115,8,N,\N
1723,4149,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ,34.059056,117.555278,0,8,U,Asia/Shanghai
1724,13726,Beijing Xijiao Airport,Beijing,China,\N,ZBBB,39.9608,116.257004,0,\N,\N,\N
1725,4145,Dongying Shengli Airport,Dongying,China,DOY,ZSDY,37.5085983,118.788002,15,8,U,Asia/Shanghai
1726,4144,Taoxian Airport,Shenyang,China,SHE,ZYTX,41.639801,123.483002,198,8,U,Asia/Shanghai
1727,4148,Luoyang Airport,Luoyang,China,LYA,ZHLY,34.7411003,112.388,840,8,U,Asia/Shanghai
1728,13481,Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,RHT,ZBAR,39.225,101.546,4659,8,N,\N
1729,13480,Ejin Banner-Taolai Airport,Ejin Banner,China,EJN,ZBEN,42.0155,101.0005,3077,8,N,\N
1730,10939,Shennongjia Hongping Airport,Shennongjia,China,HPG,ZHSN,31.626,110.34,8365,8,N,\N
1731,13482,Holingol Huolinhe Airport,Holingol,China,HUO,ZBHZ,45.487222,119.407222,0,8,N,\N
1732,9770,Zhangye Ganzhou Airport,Zhangye,China,YZY,ZLZY,38.801899,100.675003,5280,8,N,Asia/Shanghai
1733,13479,Wudalianchi Dedu Airport,Wudalianchi,China,DTU,ZYDU,48.445,126.133,984,8,N,\N
1734,4380,Longjia Airport,Changchun,China,CGQ,ZYCC,43.9962006,125.684998,706,8,U,Asia/Shanghai
1735,13489,Lancang Jingmai Airport,Lancang Lahu,China,JMJ,ZPJM,22.415833,99.786389,0,8,N,\N
1736,13488,Cangyuan Washan Airport,Cangyuan,China,CWJ,ZPCW,23.273889,99.373611,0,8,N,\N
1737,13490,Ninglang Luguhu Airport,Ninglang,China,NLH,ZPNL,27.5403,100.7593,10804,8,N,\N
1738,13483,Golog Maqin Airport,Golog,China,GMQ,ZLGL,34.418066,100.301144,12426,8,N,\N
1739,4085,Yinchuan Airport,Yinchuan,China,\N,ZLIC,38.481899,106.009003,0,8,U,Asia/Shanghai
1740,13485,Yeerqiang Airport,Yarkant,China,QSZ,ZWSC,38.281055,77.075192,4232,8,N,\N
1741,6377,Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959,0,8,U,Asia/Shanghai
1742,6378,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.3255997,103.754997,0,8,U,Asia/Shanghai
1743,9845,Saertu Airport,Daqing,China,DQA,ZYDQ,46.7463889,125.140556,496,8,N,Asia/Shanghai
1744,6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,U,Asia/Shanghai
1745,6380,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386002,117.176003,112,8,U,Asia/Shanghai
1746,6381,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.476944,115.801111,0,8,U,Asia/Shanghai
1747,6379,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.853333,114.778889,387,8,U,Asia/Shanghai
1748,9846,Zunyi Xinzhou Airport,Zunyi,China,ZYI,ZUZY,27.5895,107.0007,2920,8,N,Asia/Shanghai
1749,6366,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.042999,7119,8,U,Asia/Shanghai
1750,6365,Qingyang Airport,Qingyang,China,IQN,ZLQY,35.799702,107.602997,0,8,U,Asia/Shanghai
1751,9848,Lindu Airport,Yinchun,China,LDS,ZYLD,47.7520556,129.019125,791,8,N,Asia/Shanghai
1752,6368,Yulin Yuyang Airport,Yulin,China,UYN,ZLYL,38.35971,109.590927,0,8,U,Asia/Shanghai
1753,6375,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,10761,8,U,Asia/Shanghai
1754,6367,Yan'an Ershilipu Airport,Yan'an,China,ENY,ZLYA,36.636902,109.554001,3100,8,U,Asia/Shanghai
1755,6390,Sunan Shuofang International Airport,Wuxi,China,WUX,ZSWX,31.4944,120.429001,24,8,U,Asia/Shanghai
1756,10800,Dongji Aiport,Fuyuan,China,FYJ,ZYFY,48.199494,134.366447,0,8,N,\N
1757,6388,Weifang Airport,Weifang,China,WEF,ZSWF,36.646702,119.119003,0,8,U,Asia/Shanghai
1758,6389,Weihai Airport,Weihai,China,WEH,ZSWH,37.1870995,122.228996,145,8,U,Asia/Shanghai
1759,6391,Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.000999,614,8,U,Asia/Shanghai
1760,4308,Dunhuang Airport,Dunhuang,China,DNH,ZLDH,40.1610985,94.8091965,0,8,U,Asia/Shanghai
1761,9844,Anshan Air Base,Anshan,China,AOG,ZYAS,41.105301,122.853996,0,8,N,Asia/Shanghai
1762,6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.873611,0,8,U,Asia/Shanghai
1763,6384,Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.5622005,121.429001,0,8,U,Asia/Shanghai
1764,6382,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.965799,118.899002,0,8,U,Asia/Shanghai
1765,6386,Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.589996,0,8,U,Asia/Shanghai
1766,6387,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.7332993,118.255997,0,8,U,Asia/Shanghai
1767,6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.0461006,118.412003,0,8,U,Asia/Shanghai
1768,6352,Changde Airport,Changde,China,CGD,ZGCD,28.9188995,111.639999,128,8,U,Asia/Shanghai
1769,6353,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443001,692,8,U,Asia/Shanghai
1770,6350,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.9155998,115.963997,0,8,U,Asia/Shanghai
1771,6351,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.293999,0,8,U,Asia/Shanghai
1772,6355,Zhuhai Jinwan Airport,Zhuhai,China,ZUH,ZGSD,22.006399,113.375999,23,8,U,Asia/Shanghai
1773,6356,Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295,8,U,Asia/Shanghai
1774,6354,Meixian Airport,Meixian,China,MXZ,ZGMX,24.3500004,116.133003,0,8,U,Asia/Shanghai
1775,6346,Baotou Airport,Baotou,China,BAV,ZBOW,40.5600014,109.997002,3321,8,U,Asia/Shanghai
1776,11473,Jinchuan Airport,Jinchuan,China,JIC,ZLJC,38.5422222,102.348333,4740,8,U,\N
1777,10160,Erenhot Saiwusu International Airport,Erenhot,China,ERL,ZBER,43.4225,112.096667,3301,8,N,\N
1778,6348,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997,2395,8,U,Asia/Shanghai
1779,6349,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.195333,122.008333,0,8,U,Asia/Shanghai
1780,6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.2807007,114.696999,233,8,U,Asia/Shanghai
1781,4030,Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,18.3029003,109.412003,92,8,U,Asia/Shanghai
1782,6361,Yichang Sanxia Airport,Yichang,China,YIH,ZHYC,30.55655,111.479988,673,8,U,Asia/Shanghai
1783,10363,Hechi Jinchengjiang Airport,Hechi,China,HCJ,ZGHC,24.805,107.6997,2221,8,U,\N
1784,4033,Lijiang Airport,Lijiang,China,LJG,ZPLJ,26.6800003,100.246002,0,8,U,Asia/Shanghai
1785,6363,Golmud Airport,Golmud,China,GOQ,ZLGM,36.4006,94.786102,9334,8,U,Asia/Shanghai
1786,6364,Hanzhong Chenggu Airport,Hanzhong,China,HZG,ZLHZ,33.134136,107.206014,0,8,U,Asia/Shanghai
1787,6362,Ankang Wulipu Airport,Ankang,China,AKA,ZLAK,32.708099,108.931,860,8,U,Asia/Shanghai
1788,6359,Nanyang Jiangying Airport,Nanyang,China,NNY,ZHNY,32.980801,112.614998,840,8,U,Asia/Shanghai
1789,4302,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033,0,8,U,Asia/Shanghai
1790,6358,Enshi Airport,Enshi,China,ENH,ZHES,30.3202991,109.485001,1605,8,U,Asia/Shanghai
1791,10209,Beijing Daxing International Airport,Beijing,China,PKX,ZBAD,39.509945,116.41092,98,8,U,\N
1792,6360,Xiangyang Liuji Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,U,Asia/Shanghai
1793,6357,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.214399,110.358002,125,8,U,Asia/Shanghai
1794,3353,Christmas Island Airport,Christmas Island,Christmas Island,XCH,YPXM,-10.4505997,105.690002,916,7,U,Indian/Christmas
1795,6315,Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.1883001,96.8339005,10,6.5,U,Indian/Cocos
1796,2730,Baracoa Airport,Magangue,Colombia,MGN,SKMG,9.28474,-74.8461,178,-5,U,America/Bogota
1797,2731,Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,36,-5,U,America/Bogota
1798,2728,Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,277,-5,U,America/Bogota
1799,2729,Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,4949,-5,U,America/Bogota
1800,2720,Santiago Vila Airport,Girardot,Colombia,GIR,SKGI,4.27624,-74.7967,900,-5,U,America/Bogota
1801,2719,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,803,-5,U,America/Bogota
1802,2722,Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,164,-5,U,America/Bogota
1803,2717,Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,528,-5,U,America/Bogota
1804,6049,Santa Ana Airport,Cartago,Colombia,CRC,SKGO,4.75818,-75.9557,2979,-5,U,America/Bogota
1805,2718,Yariguíes Airport,Barrancabermeja,Colombia,EJA,SKEJ,7.02433,-73.8068,412,-5,U,America/Bogota
1806,2726,Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,46,-5,U,America/Bogota
1807,2725,San Luis Airport,Ipiales,Colombia,IPI,SKIP,0.861925,-77.6718,9765,-5,U,America/Bogota
1808,2727,Jorge Isaac Airport,La Mina,Colombia,MCJ,SKLM,11.2325,-72.4901,281,-5,U,America/Bogota
1809,2723,Guaymaral Airport,Guaymaral,Colombia,\N,SKGY,4.81233,-74.0649,8390,-5,U,America/Bogota
1810,2724,Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,2999,-5,U,America/Bogota
1811,11943,Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ,0.7459,-75.234,585,\N,\N,\N
1812,2749,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.5836,-81.7112,19,-5,U,America/Bogota
1813,11944,Marandúa Air Base,Marandúa,Colombia,\N,SKUA,5.52448,-68.6856,285,\N,\N,\N
1814,2742,Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,5951,-5,U,America/Bogota
1815,2743,El Embrujo Airport,Providencia,Colombia,PVA,SKPV,13.3569,-81.3583,10,-5,U,America/Bogota
1816,2745,Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,6955,-5,U,America/Bogota
1817,2746,Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH,11.5262,-72.926,43,-5,U,America/Bogota
1818,2744,Mariquita Airport,Mariquita,Colombia,MQU,SKQU,5.21256,-74.8836,1531,-5,U,America/Bogota
1819,2748,Simón Bolívar International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,22,-5,U,America/Bogota
1820,2747,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,605,-5,U,America/Bogota
1821,2735,Aguas Claras Airport,Ocana,Colombia,OCV,SKOC,8.31506,-73.3583,3850,-5,U,America/Bogota
1822,2734,Benito Salas Airport,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,-5,U,America/Bogota
1823,2736,Otu Airport,Otu,Colombia,OTU,SKOT,7.01037,-74.7155,2060,-5,U,America/Bogota
1824,2732,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,680,-5,U,America/Bogota
1825,2733,La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,6871,-5,U,America/Bogota
1826,2740,Pitalito Airport,Pitalito,Colombia,PTX,SKPI,1.85777,-76.0857,4212,-5,U,America/Bogota
1827,2739,Matecaña International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416,-5,U,America/Bogota
1828,2741,Guillermo León Valencia Airport,Popayan,Colombia,PPN,SKPP,2.4544,-76.6093,5687,-5,U,America/Bogota
1829,2737,Puerto Bolívar Airport,Puerto Bolivar,Colombia,\N,SKPB,12.2215,-71.9848,90,-5,U,America/Bogota
1830,2738,German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,177,-5,U,America/Bogota
1831,7363,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854,16,-5,U,America/Bogota
1832,7362,Mandinga Airport,Condoto,Colombia,COG,SKCD,5.08333,-76.7,213,-5,U,America/Bogota
1833,8234,Capurganá Airport,Capurgana,Colombia,CPB,SKCA,8.63333,-77.35,49,-5,S,America/Bogota
1834,7360,El Bagre Airport,El Bagre,Colombia,EBG,SKEB,7.59647,-74.8089,180,-5,U,America/Bogota
1835,7361,Juan H White Airport,Caucasia,Colombia,CAQ,SKCU,7.96847,-75.1985,174,-5,U,America/Bogota
1836,6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,12,-5,U,America/Bogota
1837,6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,460,-5,U,America/Bogota
1838,6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,590,-5,U,America/Bogota
1839,2750,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663,920,-5,U,America/Bogota
1840,6055,El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,1028,-5,U,America/Bogota
1841,2754,Heriberto Gíl Martínez Airport,Tulua,Colombia,ULQ,SKUL,4.08836,-76.2351,3132,-5,U,America/Bogota
1842,2753,El Caraño Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,204,-5,U,America/Bogota
1843,2755,Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,483,-5,U,America/Bogota
1844,2751,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,-5,U,America/Bogota
1845,2752,Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,420,-5,U,America/Bogota
1846,7355,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,6.951868,-71.857179,680,-5,U,America/Bogota
1847,7354,Alcides Fernández Airport,Acandi,Colombia,ACD,SKAD,8.51667,-77.3,50,-5,U,America/Bogota
1848,7359,Villa Garzón Airport,Villa Garzon,Colombia,VGZ,SKVG,0.978767,-76.6056,1248,-5,U,America/Bogota
1849,2756,Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,1394,-5,U,America/Bogota
1850,6740,Araracuara Airport,Araracuara,Colombia,ACR,SKAC,-0.5833,-72.4083,1250,-5,U,America/Bogota
1851,2710,Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.8896,-74.7808,98,-5,U,America/Bogota
1852,2709,El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361,-5,U,America/Bogota
1853,2711,José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,-5,U,America/Bogota
1854,2707,Las Flores Airport,El Banco,Colombia,ELB,SKBC,9.04554,-73.9749,111,-5,U,America/Bogota
1855,2706,Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,815,-5,U,America/Bogota
1856,2708,Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,3897,-5,U,America/Bogota
1857,2715,Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,3162,-5,U,America/Bogota
1858,2714,Rafael Nuñez International Airport,Cartagena,Colombia,CTG,SKCG,10.4424,-75.513,4,-5,U,America/Bogota
1859,2716,La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,8,-5,U,America/Bogota
1860,2712,Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,-5,U,America/Bogota
1861,2713,Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096,-5,U,America/Bogota
1862,11942,Tunja Airport,Tunja,Colombia,\N,SKTJ,5.54138,-73.3445,8940,\N,\N,\N
1863,11941,Paz De Ariporo Airport,Paz De Ariporo,Colombia,PZA,SKPZ,5.87615,-71.8866,900,\N,\N,\N
1864,11938,Gomez Nino Apiay Air Base,Apiay,Colombia,API,SKAP,4.07607,-73.5627,1207,\N,\N,\N
1865,6050,La Jagua Airport,Garzón,Colombia,\N,SKGZ,2.1464,-75.6944,2620,-5,U,America/Bogota
1866,6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5,U,America/Bogota
1867,12165,Hacaritama Airport,Aguachica,Colombia,\N,SKAG,8.247,-73.5814,545,-5,N,\N
1868,11940,German Olano Air Base,La Dorada,Colombia,PAL,SKPQ,5.48361,-74.6574,566,\N,\N,\N
1869,11939,Coveñas Airport,Coveñas,Colombia,CVE,SKCV,9.40092,-75.6913,31,\N,\N,\N
1870,2705,El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,3990,-5,U,America/Bogota
1871,914,Ouani Airport,Anjouan,Comoros,AJN,FMCV,-12.1316996,44.4303017,62,3,U,Indian/Comoro
1872,5614,Iconi Airport,Moroni,Comoros,YVA,FMCN,-11.7108002,43.2439003,33,3,U,Indian/Comoro
1873,912,Prince Said Ibrahim International Airport,Moroni,Comoros,HAH,FMCH,-11.5337,43.2719,93,3,U,Indian/Comoro
1874,913,Mohéli Bandar Es Eslam Airport,Moheli,Comoros,NWA,FMCI,-12.2981005,43.7663994,46,3,U,Indian/Comoro
1875,883,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),BZV,FCBB,-4.25169992,15.2530003,1048,1,N,Africa/Brazzaville
1876,5611,Ngot Nzoungou Airport,Loubomo,Congo (Brazzaville),DIS,FCPL,-4.20635,12.6599,1079,1,N,Africa/Brazzaville
1877,13260,Oyo Ollombo Airport,Oyo,Congo (Brazzaville),OLL,FCOD,-1.226666,15.91,1073,1,N,\N
1878,13447,Impfondo Airport,Impfondo,Congo (Brazzaville),ION,FCOI,1.61699998,18.0669994,1099,1,N,\N
1879,886,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),PNR,FCPP,-4.81603003,11.8865995,55,1,N,Africa/Brazzaville
1880,1042,Kananga Airport,Kananga,Congo (Kinshasa),KGA,FZUA,-5.90005016,22.4692001,2139,2,U,Africa/Lubumbashi
1881,1041,Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,FZSA,-8.64202023,25.2528992,3543,2,U,Africa/Lubumbashi
1882,1043,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,-6.12124014,23.5690002,2221,2,U,Africa/Lubumbashi
1883,1038,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.5913,27.530899,4295,2,U,Africa/Lubumbashi
1884,1037,Kindu Airport,Kindu,Congo (Kinshasa),KND,FZOA,-2.91917992,25.9153996,1630,2,U,Africa/Lubumbashi
1885,1040,Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,FZRF,-5.87555981,29.25,2569,2,U,Africa/Lubumbashi
1886,1039,Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,FZQM,-10.7658997,25.5056992,5007,2,U,Africa/Lubumbashi
1887,5654,Ilebo Airport,Ilebo,Congo (Kinshasa),PFR,FZVS,-4.329919,20.590124,1450,2,N,Africa/Lubumbashi
1888,9123,Kasongo Airport,Kasongo,Congo (Kinshasa),\N,FZOK,-4.53299999,26.6170006,1785,2,U,Africa/Lubumbashi
1889,5653,Lodja Airport,Lodja,Congo (Kinshasa),LJA,FZVA,-3.41700006,23.4500008,1647,2,N,Africa/Lubumbashi
1890,5652,Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,FZUK,-6.43833,20.794701,1595,2,N,Africa/Lubumbashi
1891,5649,Nioki Airport,Nioki,Congo (Kinshasa),NIO,FZBI,-2.71749997,17.6847,1043,1,N,Africa/Kinshasa
1892,5648,Inongo Airport,Inongo,Congo (Kinshasa),INO,FZBA,-1.94721997,18.2858009,1040,1,N,Africa/Kinshasa
1893,5651,Basankusu Airport,Basankusu,Congo (Kinshasa),BSU,FZEN,1.22472,19.7889004,1217,1,N,Africa/Kinshasa
1894,5650,Basango Mboliasa Airport,Kiri,Congo (Kinshasa),KRZ,FZBT,-1.43499994,19.0240002,1013,1,N,Africa/Kinshasa
1895,1020,Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.4446,1027,1,N,Africa/Kinshasa
1896,1021,Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO,FZAB,-4.32666016,15.3275003,915,1,N,Africa/Kinshasa
1897,884,Owando Airport,Owando,Congo (Kinshasa),FTX,FCOO,-0.53135002,15.9500999,1214,1,N,Africa/Brazzaville
1898,885,Ouesso Airport,Ouesso,Congo (Kinshasa),OUE,FCOU,1.61599004,16.0379009,1158,1,N,Africa/Brazzaville
1899,1024,Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU,FZBO,-3.31132007,17.3817005,1063,1,N,Africa/Kinshasa
1900,1025,Kikwit Airport,Kikwit,Congo (Kinshasa),KKW,FZCA,-5.03576994,18.7856007,1572,1,N,Africa/Kinshasa
1901,1022,Muanda Airport,Muanda,Congo (Kinshasa),MNB,FZAG,-5.93086004,12.3518,89,1,N,Africa/Kinshasa
1902,1023,Kitona Base Airport,Kitona Base,Congo (Kinshasa),\N,FZAI,-5.91805983,12.4476995,394,1,N,Africa/Kinshasa
1903,11193,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),\N,FZWE,-6.9829998,23.0830002,3198,1,U,\N
1904,11208,Bumbar Airport,Bumba,Congo (Kinshasa),BMB,FZFU,2.18278,22.481701,0,1,U,\N
1905,11195,Ikela Airport,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,1283,1,U,\N
1906,11194,Tunta Airport,Kabinda,Congo (Kinshasa),KBN,FZWT,-6.1329999,24.4829998,2766,1,U,\N
1907,11290,Kongolo Airport,Kongolo,Congo (Kinshasa),KOO,FZRQ,-5.39444,26.99,1850,1,U,\N
1908,11292,Kahemba Airport,Kahemba,Congo (Kinshasa),\N,FZCF,-7.33300018,19.0170002,3425,1,U,\N
1909,11229,Beni Airport,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,3517,1,U,\N
1910,11230,Boende Airport,Boende,Congo (Kinshasa),BNB,FZGN,-0.21699999,20.8500004,1168,1,U,\N
1911,1031,Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI,FZIC,0.481639,25.3379993,1417,2,U,Africa/Lubumbashi
1912,1030,Lisala Airport,Lisala,Congo (Kinshasa),LIQ,FZGA,2.17066,21.496901,1509,1,N,Africa/Kinshasa
1913,1032,Matari Airport,Isiro,Congo (Kinshasa),IRP,FZJH,2.82761002,27.5883007,2438,2,U,Africa/Lubumbashi
1914,5647,Tshimpi Airport,Matadi,Congo (Kinshasa),MAT,FZAM,-5.79961014,13.4404001,1115,1,N,Africa/Kinshasa
1915,1029,Kotakoli Airport,Kotakoli,Congo (Kinshasa),KLI,FZFP,4.15763998,21.6508999,1801,1,N,Africa/Kinshasa
1916,1035,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,-2.30897999,28.8087997,5643,2,U,Africa/Lubumbashi
1917,1036,Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,-1.67080998,29.2385006,5089,2,U,Africa/Kigali
1918,1033,Bunia Airport,Bunia,Congo (Kinshasa),BUX,FZKA,1.56571996,30.2208004,4045,2,U,Africa/Lubumbashi
1919,1034,Buta Zega Airport,Buta Zega,Congo (Kinshasa),BZU,FZKJ,2.81835008,24.7936993,1378,2,U,Africa/Lubumbashi
1920,1027,Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT,FZFD,4.25321007,20.9752998,1509,1,N,Africa/Kinshasa
1921,5646,Boma Airport,Boma,Congo (Kinshasa),BOA,FZAJ,-5.85400009,13.0640001,26,1,N,Africa/Kinshasa
1922,1028,Gemena Airport,Gemena,Congo (Kinshasa),GMA,FZFK,3.23536992,19.7712994,1378,1,N,Africa/Kinshasa
1923,1026,Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,FZEA,0.0226,18.2887001,1040,1,N,Africa/Kinshasa
1924,5866,Tongareva Airport,Penrhyn Island,Cook Islands,PYE,NCPY,-9.01436996,-158.03241,8,-10,U,Pacific/Rarotonga
1925,5865,Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,NCMR,-19.8425007,-157.703003,25,-10,U,Pacific/Rarotonga
1926,1958,Aitutaki Airport,Aitutaki,Cook Islands,AIT,NCAI,-18.8309002,-159.764008,14,-10,U,Pacific/Rarotonga
1927,1959,Rarotonga International Airport,Avarua,Cook Islands,RAR,NCRG,-21.2026997,-159.806,19,-10,U,Pacific/Rarotonga
1928,5863,Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,NCMH,-10.3767004,-161.001999,0,-10,U,Pacific/Rarotonga
1929,5864,Mauke Airport,Mauke Island,Cook Islands,MUK,NCMK,-20.1361008,-157.345001,26,-10,U,Pacific/Rarotonga
